-40,40,-38
-32,31,-31
-13,12,-11
-35,35,-34
-13,13,-13
-12,13,-14
-33,34,-34
0,0,0
-8,9,-8
-27,30,-31
0,1,-1
-18,22,-23
-25,27,-29
3,3,4
0,2,-1
-11,16,-17
-11,13,-14
-27,29,-31
-13,12,-12
-36,35,-33
-12,14,-14
-39,42,-41
-13,12,-13
-12,13,-12
-32,33,-32
-13,12,-13
-12,13,-11
-29,31,-29
-12,13,-12
-13,11,-13
-31,28,-29
-12,14,-14
-33,35,-35
-14,12,-12
-13,14,-13
-29,30,-29
-12,13,-13
-37,37,-37
-13,12,-12
-11,13,-14
-28,30,-31
-14,12,-12
-13,13,-13
-31,31,-31
-13,12,-12
-34,34,-34
-13,14,-13
-37,37,-37
-12,12,-13
-13,13,-12
-33,32,-32
-12,12,-13
-13,12,-12
-33,33,-31
0,1,-1
-8,9,-10
-29,32,-36
-13,13,-12
-7,9,-4
-8,9,-10
-10,12,-13
-14,13,-14
-30,28,-28
-13,13,-12
-32,37,-34
-12,13,-13
-35,33,-34
-13,12,-13
-12,13,-13
-10,9,-11
-23,25,-28
-35,38,-42
-51,52,-55
-56,58,-55
-12,14,-13
-36,36,-36
-13,13,-13
-13,12,-13
-39,39,-38
-55,57,-57
-57,57,-55
-28,28,-29
-12,13,-13
-36,39,-37
-13,12,-13
-20,20,-20
-9,10,-11
-27,29,-30
-12,14,-14
-35,34,-35
-13,12,-13
-12,13,-13
0,0,0
0,0,0
-6,7,-9
-11,13,-13
-30,32,-31
-30,27,-28
-10,11,-12
0,1,-2
-8,9,-10
-11,13,-14
-32,34,-34
-12,12,-12
-31,30,-32
-13,13,-12
-12,13,-13
-13,12,-12
-30,28,-27
-13,13,-13
-32,34,-34
-13,13,-13
-13,13,-12
-13,12,-12
-27,29,-28
0,0,0
0,0,0
-7,9,-10
-21,25,-27
-9,10,-12
-12,12,-14
-36,37,-34
-12,12,-13
0,0,0
-9,9,-10
0,0,0
-1,4,-3
-6,7,-8
-2,2,-1
-9,10,-10
-27,26,-29
-12,14,-13
-34,34,-34
-13,12,-12
-35,35,-36
-12,13,-13
-14,12,-12
-33,29,-30
0,0,0
-8,8,-10
-23,26,-29
-14,13,-14
-12,14,-13
-33,33,-33
-12,13,-13
-39,40,-38
-26,27,-29
-12,13,-12
-32,32,-29
-13,12,-13
-33,33,-36
0,2,-1
-16,19,-21
-11,12,-13
-3,4,-5
-16,19,-22
-12,13,-14
-10,11,-12
-27,29,-32
-11,12,-13
-14,13,-13
-37,37,-35
-12,12,-13
-36,37,-38
-13,14,-13
-20,20,-23
-9,9,-12
-34,36,-39
-28,31,-29
-13,13,-13
-34,33,-32
-13,13,-13
-12,13,-13
-32,32,-31
-13,12,-13
-13,14,-12
-28,29,-28
-12,12,-13
-33,32,-33
-13,14,-12
-13,12,-13
-28,25,-28
-29,28,-27
-11,11,-12
-27,26,-29
-12,14,-12
-38,37,-33
-12,12,-13
-15,13,-15
-9,9,-8
-29,31,-33
0,0,0
-1,2,-2
-9,10,-10
-24,27,-28
-13,12,-14
-40,41,-40
-13,12,-12
-14,13,-14
0,0,0
-5,8,-9
-30,33,-34
-13,14,-13
-14,14,-13
-32,32,-31
-11,13,-12
-32,32,-32
-13,13,-12
-30,30,-29
-12,13,-13
-13,13,-12
-10,10,-10
-2,3,-3
-15,19,-21
-11,12,-13
-29,31,-32
-13,12,-12
-34,34,-33
-14,12,-12
-25,24,-28
-21,24,-25
-12,12,-13
-40,39,-38
-13,13,-12
-13,12,-12
-33,34,-34
-34,32,-31
-11,13,-13
0,0,0
0,0,0
0,0,0
-18,18,-19
-5,5,-7
-21,23,-26
-12,13,-14
-33,34,-34
-12,12,-13
-12,13,-12
-28,28,-30
-2,1,0
-21,22,-22
-12,13,-13
-40,40,-40
-12,12,-13
-23,23,-23
-10,10,-12
-32,34,-34
-12,14,-13
-38,40,-38
-31,31,-29
-13,13,-12
-14,12,-13
-33,36,-34
-13,13,-13
-35,33,-35
-12,12,-13
-37,38,-38
-13,13,-12
-40,35,-39
-13,13,-12
-13,13,-12
-12,12,-13
-30,31,-31
-11,13,-13
-13,13,-12
-34,33,-34
-28,29,-29
-13,13,-13
-39,36,-37
-12,13,-12
-14,13,-12
-31,34,-33
-14,11,-13
-33,33,-32
-12,13,-13
-13,13,-13
-36,32,-33
-12,13,-14
-30,34,-33
-13,11,-13
-12,13,-13
-27,29,-28
-13,12,-12
-13,13,-13
-10,10,-11
-24,25,-28
-11,13,-13
-36,39,-39
-33,32,-32
-13,13,-13
-13,12,-13
-29,29,-29
-14,13,-13
-12,13,-12
-35,35,-35
0,0,0
0,0,-1
-7,8,-9
-28,29,-34
-30,29,-29
-12,13,-13
-31,31,-30
-13,13,-12
-41,41,-40
-13,13,-12
-1,2,-2
-9,10,-11
-27,28,-31
-13,13,-14
-13,13,-12
-38,37,-37
-28,28,-29
-12,13,-13
-13,13,-13
-31,33,-32
-23,26,-26
-13,12,-13
-34,33,-33
-12,14,-13
-31,34,-33
-13,12,-12
-13,14,-13
-12,12,-13
-31,32,-34
-14,12,-13
-40,38,-37
-11,13,-13
-14,12,-12
-32,29,-30
-13,13,-13
-32,34,-34
-12,12,-13
-36,35,-34
-13,13,-12
-39,39,-39
-31,28,-31
-13,14,-11
-12,14,-13
-26,28,-29
-14,13,-12
-32,30,-28
-12,13,-13
-32,34,-34
-14,13,-12
-34,32,-30
-12,12,-12
-8,8,-10
-32,31,-34
-11,12,-13
-13,13,-13
-41,38,-40
-12,14,-12
-13,13,-13
-13,14,-12
-33,34,-33
-12,13,-13
-35,34,-36
-13,13,-13
-41,38,-38
-12,13,-13
-13,12,-12
-13,13,-13
-42,42,-39
-26,28,-30
0,0,0
0,0,0
-7,8,-9
-26,27,-29
-13,13,-13
-35,34,-32
-13,12,-13
-36,35,-38
-12,13,-12
-13,13,-13
-33,32,-33
-12,13,-12
-36,37,-37
-13,13,-12
-12,13,-13
-34,37,-37
-31,30,-29
-14,12,-13
-12,13,-13
-29,31,-31
-30,27,-27
-12,13,-13
-56,56,-58
-54,53,-55
-32,30,-31
-14,13,-14
-12,13,-13
0,0,0
0,1,0
-8,9,-10
-9,9,-12
-23,28,-32
-12,12,-13
-12,14,-12
-9,9,-9
-30,32,-36
-29,31,-31
