-11731,1617,1.197000
-10578,1759,2.390000
-10023,1871,-2.656000
-10145,3497,-1.542000
-11618,3617,-0.371000
-11438,3139,0.692000
-11056,1474,2.012000
-9342,4095,3.026000
-9944,3409,-1.851000
-10657,5170,-0.791000
-11995,2793,0.454000
-11151,-206,1.902000
-10041,3472,2.876000
-9585,3655,-2.145000
-10946,3832,-0.886000
-12072,2681,0.270000
-11291,2618,1.390000
-10305,3181,2.577000
-9947,2497,-2.348000
-10178,4548,-1.290000
-12033,3258,-0.053000
-11962,1211,1.175000
-10782,1743,2.434000
-9708,3456,-2.782000
-10204,3679,-1.582000
-11556,4182,-0.416000
-11805,3688,0.664000
-11149,1129,2.054000
-10305,865,-2.903000
-9884,3559,-1.852000
