-523,-4536,1.308000
-627,-4551,1.299000
-572,-4532,1.285000
-609,-4526,1.306000
-515,-4543,1.324000
-636,-4529,1.288000
-610,-4514,1.295000
-727,-4467,1.277000
-503,-4472,1.326000
-614,-4498,1.307000
-578,-4493,1.313000
-587,-4512,1.318000
-572,-4507,1.313000
-352,-4518,1.356000
-700,-4474,1.287000
-657,-4479,1.298000
-645,-4538,1.286000
-603,-4445,1.303000
-611,-4452,1.295000
-610,-4545,1.289000
-593,-4513,1.305000
-761,-4454,1.272000
-589,-4456,1.301000
-569,-4526,1.312000
-658,-4456,1.287000
-564,-4467,1.300000
-521,-4496,1.306000
-669,-4472,1.284000
-551,-4446,1.312000
-645,-4458,1.291000
-595,-4466,1.292000
-643,-4492,1.300000
-589,-4449,1.308000
-545,-4480,1.328000
-564,-4474,1.302000
-628,-4472,1.303000
-586,-4463,1.295000
-577,-4475,1.300000
-685,-4438,1.285000
-633,-4480,1.290000
-727,-4487,1.276000
-724,-4460,1.277000
-425,-4482,1.334000
-676,-4473,1.292000
-560,-4504,1.313000
-586,-4423,1.296000
-590,-4467,1.299000
-596,-4527,1.300000
-546,-4486,1.310000
-605,-4441,1.300000
-678,-4450,1.294000
-706,-4424,1.289000
-703,-4493,1.290000
-618,-4455,1.303000
-643,-4419,1.297000
-572,-4499,1.310000
-575,-4469,1.314000
-671,-4442,1.292000
-500,-4459,1.321000
-608,-4426,1.289000
-663,-4430,1.287000
-555,-4465,1.307000
-598,-4470,1.298000
-679,-4477,1.284000
-492,-4535,1.330000
-678,-4488,1.289000
-592,-4464,1.301000
-507,-4519,1.317000
-526,-4524,1.321000
-700,-4503,1.285000
-528,-4543,1.313000
-674,-4429,1.285000
-592,-4527,1.311000
-758,-4443,1.265000
-621,-4491,1.310000
-629,-4519,1.298000
-486,-4508,1.324000
-607,-4509,1.304000
-624,-4495,1.292000
-688,-4512,1.285000
-736,-4527,1.274000
-405,-4446,1.331000
-663,-4494,1.288000
-576,-4473,1.293000
-617,-4489,1.298000
-766,-4445,1.256000
-813,-4465,1.261000
-675,-4498,1.287000
-637,-4507,1.290000
-699,-4455,1.277000
-585,-4533,1.304000
-581,-4536,1.306000
-852,-4358,1.254000
-769,-4443,1.246000
-569,-4512,1.314000
-594,-4447,1.279000
-765,-4442,1.265000
-623,-4438,1.289000
-690,-4409,1.270000
-559,-4488,1.306000
-659,-4482,1.287000
-579,-4491,1.307000
-641,-4485,1.289000
-548,-4460,1.304000
-542,-4437,1.305000
-627,-4476,1.299000
-582,-4473,1.290000
-663,-4485,1.284000
-625,-4509,1.296000
-714,-4451,1.273000
-714,-4451,1.273000
-580,-4473,1.309000
-552,-4481,1.300000
-554,-4514,1.307000
-635,-4477,1.286000
-567,-4460,1.287000
-587,-4472,1.299000
-744,-4420,1.259000
-639,-4447,1.284000
-671,-4475,1.273000
-614,-4513,1.284000
-528,-4471,1.315000
-561,-4500,1.312000
-650,-4466,1.285000
-692,-4437,1.278000
-546,-4459,1.297000
-537,-4457,1.314000
-703,-4473,1.267000
-717,-4426,1.265000
-461,-4482,1.321000
-552,-4472,1.300000
-567,-4472,1.300000
-481,-4538,1.313000
-620,-4456,1.300000
-714,-4443,1.277000
-584,-4473,1.301000
-545,-4485,1.312000
-476,-4473,1.323000
-466,-4462,1.320000
-622,-4483,1.294000
-557,-4490,1.319000
-603,-4455,1.305000
-655,-4476,1.291000
-458,-4505,1.326000
-659,-4440,1.291000
-492,-4480,1.321000
-511,-4465,1.320000
-488,-4546,1.327000
-597,-4495,1.295000
-585,-4468,1.299000
-704,-4461,1.275000
-638,-4479,1.292000
-545,-4494,1.310000
-564,-4491,1.307000
-590,-4488,1.293000
-471,-4505,1.334000
-617,-4532,1.312000
-495,-4538,1.311000
-594,-4474,1.292000
-496,-4473,1.320000
-539,-4437,1.306000
-604,-4461,1.300000
-620,-4499,1.288000
-657,-4574,1.288000
-479,-4495,1.326000
-726,-4471,1.271000
-630,-4517,1.291000
-610,-4491,1.296000
-575,-4439,1.309000
-699,-4426,1.280000
-716,-4482,1.275000
-725,-4429,1.267000
-493,-4525,1.320000
-676,-4451,1.293000
-538,-4474,1.309000
-652,-4492,1.288000
-678,-4452,1.286000
-642,-4505,1.288000
-462,-4550,1.323000
-755,-4415,1.270000
-593,-4496,1.289000
-504,-4490,1.318000
-631,-4527,1.295000
-638,-4479,1.287000
-651,-4486,1.290000
-694,-4502,1.279000
-574,-4491,1.303000
-696,-4510,1.270000
-686,-4469,1.278000
-713,-4464,1.270000
-755,-4505,1.272000
-545,-4474,1.314000
-576,-4452,1.297000
-648,-4481,1.290000
-564,-4506,1.307000
-656,-4513,1.283000
-624,-4491,1.284000
-585,-4442,1.309000
-647,-4479,1.292000
-715,-4450,1.276000
-491,-4487,1.318000
-612,-4467,1.293000
-688,-4434,1.294000
-604,-4437,1.299000
-690,-4468,1.284000
-590,-4445,1.299000
-677,-4494,1.290000
-598,-4481,1.296000
-623,-4486,1.304000
-672,-4466,1.288000
-640,-4515,1.297000
-549,-4496,1.316000
-500,-4470,1.322000
-719,-4462,1.287000
-719,-4395,1.275000
-661,-4476,1.290000
-661,-4476,1.290000
-561,-4481,1.313000
-526,-4475,1.309000
-746,-4423,1.280000
-585,-4457,1.304000
-625,-4477,1.299000
-529,-4487,1.327000
-676,-4480,1.293000
-558,-4511,1.310000
-546,-4492,1.318000
-694,-4440,1.288000
-572,-4419,1.314000
-563,-4408,1.304000
-690,-4443,1.278000
-607,-4489,1.303000
-684,-4462,1.289000
-425,-4516,1.333000
-478,-4471,1.319000
-644,-4483,1.282000
-478,-4513,1.331000
-538,-4476,1.304000
-569,-4484,1.301000
-530,-4487,1.305000
-520,-4433,1.315000
-504,-4451,1.317000
-610,-4440,1.306000
-516,-4480,1.317000
-638,-4477,1.301000
-528,-4474,1.304000
-536,-4510,1.304000
-539,-4474,1.313000
-547,-4483,1.306000
-670,-4445,1.289000
-697,-4433,1.286000
-695,-4486,1.284000
-663,-4497,1.288000
-730,-4474,1.284000
-546,-4477,1.311000
-723,-4442,1.272000
-719,-4420,1.287000
-699,-4429,1.293000
-673,-4425,1.288000
-695,-4456,1.290000
-593,-4478,1.294000
-771,-4441,1.268000
-654,-4417,1.281000
-838,-4437,1.255000
-652,-4494,1.277000
-786,-4481,1.261000
-615,-4544,1.287000
-699,-4495,1.286000
-754,-4465,1.265000
-746,-4438,1.266000
-637,-4452,1.297000
-586,-4533,1.309000
-645,-4470,1.292000
-740,-4480,1.266000
-671,-4475,1.282000
-642,-4483,1.300000
-631,-4484,1.285000
-566,-4500,1.318000
-594,-4481,1.297000
-570,-4491,1.290000
-609,-4471,1.296000
-643,-4458,1.299000
-513,-4504,1.315000
-621,-4520,1.287000
-529,-4501,1.307000
-576,-4545,1.313000
-570,-4498,1.299000
-576,-4457,1.294000
-472,-4554,1.327000
-584,-4505,1.298000
-653,-4452,1.287000
-611,-4470,1.286000
-569,-4534,1.306000
-558,-4537,1.305000
-664,-4461,1.287000
-536,-4497,1.309000
-777,-4424,1.267000
-568,-4512,1.299000
-707,-4462,1.274000
-741,-4460,1.282000
-569,-4480,1.308000
-582,-4507,1.310000
-568,-4525,1.314000
-659,-4503,1.301000
-697,-4510,1.289000
-607,-4482,1.307000
-579,-4489,1.312000
-663,-4459,1.282000
-570,-4490,1.301000
-556,-4493,1.325000
-759,-4470,1.279000
-759,-4470,1.279000
-613,-4536,1.298000
-562,-4554,1.306000
-562,-4554,1.306000
-673,-4497,1.288000
-719,-4440,1.274000
-738,-4479,1.269000
-760,-4458,1.264000
-581,-4468,1.301000
-717,-4529,1.281000
-734,-4472,1.271000
-681,-4438,1.291000
-620,-4511,1.296000
-586,-4508,1.308000
-698,-4436,1.277000
-586,-4535,1.310000
-617,-4449,1.294000
-678,-4536,1.276000
-632,-4538,1.297000
-511,-4515,1.318000
-651,-4447,1.279000
-573,-4546,1.305000
-578,-4478,1.311000
-549,-4488,1.316000
-550,-4474,1.314000
-579,-4452,1.301000
-573,-4527,1.305000
-672,-4541,1.294000
-409,-4514,1.330000
-662,-4476,1.292000
-559,-4556,1.321000
-614,-4482,1.289000
-599,-4494,1.303000
-519,-4555,1.323000
-632,-4504,1.299000
-702,-4548,1.278000
-675,-4483,1.286000
-527,-4563,1.315000
-533,-4524,1.318000
-591,-4478,1.302000
-632,-4505,1.304000
-544,-4515,1.323000
-615,-4513,1.295000
-539,-4488,1.305000
-503,-4573,1.331000
-559,-4499,1.308000
-652,-4516,1.288000
-413,-4593,1.347000
-604,-4516,1.297000
-678,-4540,1.294000
-556,-4504,1.311000
-555,-4518,1.312000
-477,-4544,1.330000
-494,-4571,1.315000
-596,-4516,1.290000
