-11456,-90,1.261000
-11339,906,1.176000
-11515,642,1.199000
-11500,643,1.199000
-11273,872,1.174000
-11348,551,1.202000
-11412,905,1.169000
-11218,1303,1.134000
-11344,318,1.232000
-11403,-2,1.255000
-11462,115,1.241000
-11437,1387,1.127000
-11478,806,1.182000
-11607,531,1.208000
-11434,860,1.181000
-11367,830,1.188000
-11356,989,1.168000
-11289,1644,1.109000
-11334,654,1.197000
-11348,106,1.242000
-11498,360,1.219000
-11420,1165,1.151000
-11474,546,1.202000
-11388,1347,1.119000
-11369,281,1.226000
-11398,-146,1.261000
-11348,1222,1.143000
-11443,-197,1.266000
-11505,205,1.227000
-11414,375,1.213000
-11398,1739,1.103000
-11403,1140,1.156000
-11343,924,1.170000
-11518,683,1.191000
-11371,549,1.208000
-11438,252,1.230000
-11243,999,1.172000
-11516,691,1.196000
-11435,285,1.224000
-11369,1181,1.153000
-11221,1248,1.135000
-11379,-404,1.281000
-11329,25,1.249000
-11371,686,1.192000
-11437,435,1.218000
-11442,766,1.182000
-11321,182,1.232000
-11261,1867,1.088000
-11566,835,1.181000
-11402,1498,1.121000
-11453,590,1.198000
-11315,-377,1.286000
-11402,1029,1.169000
-11422,414,1.228000
-11422,414,1.228000
-11432,520,1.216000
-11435,657,1.205000
-11338,427,1.217000
-11310,245,1.235000
-11470,406,1.220000
-11324,1752,1.105000
-11378,816,1.177000
-11511,896,1.174000
-11322,1888,1.086000
-11420,1151,1.150000
-11399,218,1.227000
-11385,1475,1.123000
-11494,1237,1.147000
-11282,1356,1.131000
-11438,960,1.179000
-11238,2212,1.055000
-11238,2212,1.055000
-11383,870,1.169000
-11552,427,1.217000
-11451,785,1.185000
-11362,1944,1.084000
-11412,994,1.168000
-11434,429,1.208000
-11412,903,1.175000
-11371,583,1.195000
-11366,1087,1.158000
-11405,-126,1.264000
-11431,1101,1.154000
-11374,795,1.178000
-11432,210,1.232000
-11360,24,1.247000
-11443,507,1.206000
-11397,1201,1.140000
-11499,1155,1.158000
-11377,1043,1.166000
-11332,856,1.174000
-11342,1173,1.152000
-11416,869,1.173000
-11335,1344,1.132000
-11426,1321,1.135000
-11324,1467,1.125000
-11370,1218,1.137000
-11378,1081,1.158000
-11363,1108,1.157000
-11436,320,1.232000
-11391,815,1.185000
-11274,1432,1.120000
-11275,982,1.170000
-11331,267,1.241000
-11358,1633,1.105000
-11352,1235,1.143000
-11535,247,1.227000
-11312,989,1.167000
-11411,-114,1.260000
-11222,1567,1.114000
-11491,991,1.168000
-11244,-548,1.302000
-11424,493,1.209000
-11486,-468,1.297000
-11415,49,1.249000
-11463,595,1.210000
-11389,442,1.218000
-11475,746,1.193000
-11276,-145,1.262000
-11545,963,1.163000
-11345,1117,1.147000
-11430,978,1.163000
