-918,-3729,-3.062000
-920,-3706,-3.070000
-981,-3597,-2.921000
-1723,-3048,-2.400000
-2182,-3016,-2.054000
-2576,-3080,-1.811000
-2932,-3863,-1.053000
-2990,-4240,-0.687000
-2656,-5095,0.010000
-576,-5371,1.889000
-464,-5389,1.925000
-476,-5416,1.938000
-338,-5121,2.109000
-404,-4362,2.749000
-895,-3541,-2.834000
-1977,-3172,-2.185000
-2219,-3242,-1.874000
-2861,-3442,-1.381000
-2883,-3993,-0.985000
-2885,-4800,-0.289000
-2252,-5698,0.427000
-2146,-5840,0.741000
-874,-5851,1.501000
-504,-5078,2.152000
-504,-4743,2.487000
-948,-3875,-3.127000
-1185,-3350,-2.772000
-2031,-3265,-2.071000
-2466,-3372,-1.718000
-2990,-3974,-1.000000
-2853,-4813,-0.296000
-2617,-5300,0.042000
-1782,-5979,0.754000
-1058,-5958,1.417000
-683,-5129,2.115000
-590,-4738,2.447000
-739,-4010,-3.136000
-1586,-3447,-2.445000
-2121,-3279,-2.106000
-2731,-3655,-1.379000
-2998,-4100,-1.005000
-2747,-4952,-0.282000
-2155,-5626,0.401000
-2061,-5958,0.719000
-1181,-5916,1.434000
-685,-5632,1.803000
-532,-4848,2.498000
-1020,-4024,3.110000
-1121,-3700,-2.788000
-2058,-3303,-2.114000
-2395,-3529,-1.719000
-3005,-4030,-1.050000
-3093,-4839,-0.360000
-2655,-5373,0.030000
-2217,-5932,0.659000
-1183,-5982,1.383000
-510,-5548,2.033000
-582,-5247,2.301000
-585,-4353,2.964000
-1209,-3698,-2.608000
-1675,-3514,-2.283000
-2643,-3568,-1.622000
-3028,-4334,-0.902000
-3138,-4703,-0.547000
-2713,-5558,0.177000
-1658,-6186,0.899000
-485,-4839,2.696000
-447,-4879,2.719000
-545,-4876,2.694000
-556,-4470,3.057000
-1262,-3739,-2.616000
-1677,-3538,-2.250000
-2602,-3691,-1.569000
-2996,-3955,-1.218000
-2773,-4852,-0.498000
-1409,-6212,1.193000
-1417,-6206,1.188000
-1134,-6219,1.267000
-600,-5961,1.754000
-245,-5647,2.128000
-371,-4784,2.826000
-1013,-4019,-2.826000
-2014,-3582,-2.152000
-2630,-3497,-1.838000
-2916,-4308,-1.062000
-3024,-5101,-0.368000
-2837,-5666,0.197000
-2273,-6185,0.543000
-1326,-6404,1.221000
-799,-6255,1.596000
-317,-5531,2.323000
-580,-5026,2.637000
-985,-4319,-2.983000
-1891,-3769,-2.319000
-2702,-3872,-1.647000
-2913,-4143,-1.284000
-2963,-4976,-0.566000
-2525,-5872,0.156000
-2493,-6067,0.454000
-1591,-6321,1.132000
-1368,-6204,1.456000
-275,-5676,2.249000
-643,-5255,2.535000
-1023,-4514,-3.098000
-1878,-3811,-2.417000
-2205,-3682,-2.063000
-2836,-4175,-1.370000
-2985,-4591,-0.984000
-3061,-5266,-0.310000
-2428,-6144,0.418000
-2153,-6328,0.741000
-1358,-6310,1.418000
-922,-6192,1.770000
-684,-5334,2.482000
-700,-4945,2.844000
-1127,-4234,-2.715000
-2383,-3815,-2.102000
-2639,-3894,-1.733000
-3271,-4300,-1.166000
-3256,-4896,-0.554000
-3125,-5442,-0.213000
-2286,-6275,0.515000
-1947,-6398,1.145000
-1315,-6395,1.523000
-581,-5699,2.242000
-906,-4898,2.898000
-1187,-4522,-3.024000
-2045,-3997,-2.350000
-2585,-3798,-2.052000
-3190,-4242,-1.312000
-3222,-5066,-0.587000
-3134,-5461,-0.243000
-2868,-6233,0.399000
-1786,-6514,1.147000
-919,-6242,1.872000
-1289,-4378,-2.806000
-1516,-4351,-2.836000
-1365,-4449,-2.823000
-1957,-4146,-2.582000
-2266,-3908,-2.297000
-3110,-3874,-1.594000
-3176,-4467,-1.176000
-3328,-5316,-0.480000
-3117,-5854,0.161000
-2699,-6207,0.518000
-1832,-6535,1.257000
-1039,-6441,1.647000
-752,-5744,2.337000
-1016,-4620,2.975000
-1127,-4156,-2.949000
-2097,-3722,-2.269000
-2822,-3808,-1.589000
-3411,-4332,-0.872000
-3023,-5136,-0.433000
-3075,-5854,0.147000
-2439,-6352,0.830000
-1728,-6565,1.238000
-1728,-6565,1.238000
-1728,-6565,1.238000
-1225,-4886,2.935000
-1781,-4181,-2.615000
-2476,-3981,-2.326000
-3223,-5776,-0.237000
-3591,-5520,-0.298000
-3507,-5786,-0.178000
-3050,-6048,0.064000
-2352,-6631,0.648000
-2091,-6545,1.215000
-757,-6382,1.983000
-1155,-5957,2.274000
-1359,-5031,2.846000
-1458,-4505,-2.785000
