-4554,-2369,1.417000
-4510,-2543,1.484000
-4731,-2311,1.446000
-4532,-2356,1.432000
-4546,-2342,1.419000
-4657,-2321,1.449000
-4645,-2362,1.428000
-4478,-2586,1.458000
-4472,-2568,1.473000
-4725,-2171,1.427000
-4568,-2368,1.432000
-4448,-2412,1.444000
-4708,-2352,1.465000
-4601,-2433,1.446000
-4498,-2385,1.433000
-4648,-2214,1.428000
-4619,-2290,1.436000
-4603,-2429,1.423000
-4476,-2488,1.440000
-4623,-2292,1.450000
-4568,-2412,1.431000
-4511,-2607,1.463000
-4626,-2237,1.437000
-4664,-2269,1.429000
-4570,-2403,1.428000
-4685,-2292,1.419000
-4601,-2329,1.462000
-4497,-2534,1.449000
-4637,-2351,1.426000
-4666,-2240,1.442000
