479.458099,44.673813,-0.044551
958.181885,61.400993,-0.087145
-344.735107,-17.358566,0.029879
-2833.310059,-114.222023,0.250737
-6262.019043,-447.817810,0.571140
-9672.281250,-866.534729,0.899415
-12078.106445,-1476.913330,1.165338
-13298.043945,-2072.886475,1.330170
-13236.195312,-2523.282227,1.372065
-13191.599609,-2875.997070,1.404523
-13185.936523,-2937.270264,1.410694
-13173.886719,-3045.491699,1.418186
-13188.458984,-2964.366211,1.407860
-13211.476562,-2685.046387,1.381531
-13240.200195,-2337.553467,1.349487
-13262.604492,-2089.533203,1.326753
-13311.736328,-1877.101807,1.309385
-13351.273438,-1808.144775,1.304567
-13368.929688,-1779.191528,1.304092
-13343.404297,-2032.667725,1.326322
-13334.255859,-2144.483887,1.336480
-13310.356445,-2224.284180,1.341748
-13239.791992,-2548.670654,1.367561
-13234.248047,-2600.769531,1.371158
-13227.169922,-2673.328857,1.377735
-13229.956055,-2631.627686,1.376123
-13236.432617,-2633.829590,1.377609
-13230.242188,-2623.217041,1.379539
-13270.558594,-2496.253906,1.369754
-13310.615234,-2486.295898,1.368360
-13341.905273,-2494.088867,1.366850
-13336.934570,-2531.562256,1.368604
-13321.198242,-2556.033203,1.371814
-13311.028320,-2522.932129,1.369464
-13297.136719,-2463.937012,1.366371
-13330.636719,-2154.132568,1.340938
-13333.685547,-2130.944824,1.337628
-13353.585938,-2115.980469,1.333412
-13343.059570,-2079.691406,1.327077
-13331.921875,-2073.925781,1.326634
-13335.052734,-1969.176636,1.317841
-13315.135742,-2049.139648,1.325123
-13328.729492,-1887.105713,1.312340
-13335.022461,-1801.557739,1.305156
-13369.044922,-1675.283203,1.295174
-13406.707031,-1472.063232,1.277758
-13416.395508,-1546.983643,1.284692
-13430.358398,-1618.678589,1.291163
-13431.722656,-1711.789673,1.298404
-13453.935547,-1683.686768,1.295097
-13431.436523,-1785.180786,1.303909
-13413.813477,-1882.935669,1.313679
-13400.827148,-1983.923950,1.321566
-13367.258789,-2275.305908,1.345387
-13383.581055,-2360.457031,1.351683
-13412.218750,-2252.854736,1.342421
-13408.717773,-2197.528564,1.338765
-13341.375000,-2289.233398,1.347324
-13291.891602,-2349.133301,1.353878
-13263.011719,-2423.828369,1.360463
-13237.058594,-2537.746582,1.369839
-13239.766602,-2608.949951,1.374981
-13255.388672,-2711.886230,1.382673
-13265.703125,-2715.284424,1.383545
-13269.056641,-2589.062500,1.372742
-13302.343750,-2315.313232,1.348977
-13352.849609,-1986.808838,1.320599
-13381.312500,-1865.034668,1.307794
-13399.606445,-1763.991943,1.296831
-13437.955078,-1662.742798,1.286422
-13460.919922,-1706.494141,1.288805
-13481.689453,-1643.841187,1.285030
-13449.773438,-1683.136230,1.289584
-13381.425781,-1839.063721,1.303609
-13329.243164,-1958.031372,1.314533
-13242.839844,-2261.169189,1.340360
-13200.954102,-2394.484863,1.353396
-13191.357422,-2398.876465,1.355759
-13187.130859,-2438.580811,1.361217
-13208.815430,-2432.958496,1.364181
-13244.176758,-2440.687256,1.367041
-13311.475586,-2245.662109,1.350815
-13364.227539,-2088.445557,1.334899
-13332.634766,-2240.972168,1.345482
-13260.724609,-2404.781250,1.359642
-13216.690430,-2419.789062,1.360555
-13171.086914,-2479.280762,1.365985
-13154.029297,-2476.075928,1.368585
-13174.995117,-2278.109375,1.352019
-13203.970703,-2186.029785,1.342040
-13245.211914,-2028.424438,1.326013
-13263.180664,-2011.032227,1.324102
-13255.663086,-2032.705811,1.326176
-13211.407227,-2040.655762,1.327981
-13153.816406,-2273.331299,1.350397
-13154.257812,-2346.618408,1.357372
-13160.785156,-2587.771240,1.376915
-13178.528320,-2696.166016,1.384324
-13182.564453,-2660.655273,1.381371
-13166.692383,-2687.487793,1.383072
-13175.805664,-2461.949463,1.363033
-13172.883789,-2466.197266,1.363148
-13195.413086,-2440.139160,1.360646
-13190.630859,-2548.714600,1.370885
-13149.660156,-2834.238525,1.397609
-13118.313477,-2798.403320,1.397510
-13112.048828,-2634.688232,1.385697
-13124.803711,-2426.788086,1.367827
-13157.938477,-2217.159424,1.349141
-13210.031250,-2069.788086,1.334403
-13244.511719,-1998.611816,1.326280
-13274.209961,-2019.879761,1.326349
-13316.375977,-2012.541870,1.323691
-13320.536133,-2151.642822,1.335432
-13297.576172,-2339.757568,1.352211
-13273.838867,-2517.024658,1.368080
-13253.170898,-2662.401367,1.380398
-13291.045898,-2488.498291,1.365103
-13300.542969,-2388.801270,1.355127
-13270.493164,-2266.833252,1.343151
-13255.463867,-2144.490967,1.331499
-13257.799805,-2097.603516,1.327482
-13268.759766,-2119.244629,1.326971
-13304.104492,-2101.478271,1.322341
-13378.735352,-1860.742065,1.300304
-13451.480469,-1592.900757,1.279204
-13457.422852,-1432.638184,1.269190
-13438.165039,-1302.298096,1.261282
-13375.151367,-1470.487793,1.278539
-13241.232422,-2009.840820,1.324274
-13126.059570,-2609.117920,1.374180
-13079.036133,-3039.286865,1.410420
-13091.260742,-3279.697021,1.432112
-13156.333984,-3207.480713,1.426000
-13251.153320,-2875.130127,1.395839
-13307.811523,-2579.367920,1.368512
-13262.929688,-2580.016602,1.367964
-13211.778320,-2656.980957,1.374430
-13164.695312,-2737.975830,1.382987
-13138.190430,-2799.750977,1.391358
-13171.882812,-2686.208984,1.383952
-13209.141602,-2587.348877,1.376929
-13308.032227,-2426.811523,1.363820
-13346.255859,-2331.218262,1.355974
-13369.703125,-2032.574707,1.327520
-13398.791992,-1741.147217,1.299277
-13388.877930,-1620.993652,1.286330
-13339.525391,-1825.194336,1.302870
-13255.043945,-2235.075928,1.339086
-13182.784180,-2739.434326,1.385392
-13109.671875,-3258.797852,1.432523
-13070.354492,-3469.951416,1.451653
-13091.045898,-3413.889404,1.447515
-13156.238281,-3019.454346,1.413927
-13227.330078,-2673.590576,1.383058
-13302.336914,-2386.609619,1.357021
-13363.265625,-2073.302979,1.329486
-13387.871094,-1997.984253,1.321347
-13392.718750,-1932.787476,1.316821
-13398.258789,-1856.507080,1.311711
-13389.921875,-1821.442383,1.310741
-13394.106445,-1861.757324,1.313969
-13380.348633,-2015.420166,1.325204
-13344.564453,-2248.089355,1.345378
-13288.224609,-2545.664307,1.367308
-13246.406250,-2723.894531,1.380438
-13260.218750,-2710.961670,1.379791
-13288.565430,-2538.615479,1.365352
-13326.687500,-2398.246094,1.354723
-13354.492188,-2264.361084,1.343305
-13390.263672,-2016.169434,1.323011
-13400.916016,-1936.819580,1.316508
-13392.083008,-1868.107544,1.309732
-13383.364258,-1791.152588,1.303557
-13375.128906,-1832.907593,1.309288
-13391.072266,-1766.326172,1.306024
-13385.762695,-1817.622314,1.309118
-13373.393555,-1937.625000,1.317694
-13312.218750,-2229.520996,1.341509
-13233.214844,-2495.715332,1.364433
-13179.600586,-2637.261719,1.378906
-13166.776367,-2668.112793,1.383779
-13233.237305,-2405.193359,1.362317
-13279.216797,-2264.648438,1.348283
-13283.925781,-2255.407227,1.344170
-13263.025391,-2424.611816,1.356620
-13228.968750,-2620.625244,1.373269
-13190.269531,-2765.120850,1.387081
-13205.097656,-2771.209717,1.387304
-13256.781250,-2593.033203,1.368424
-13281.961914,-2452.927979,1.352617
-13290.244141,-2325.114502,1.339302
-13285.755859,-2299.407959,1.338349
-13284.019531,-2369.530762,1.347538
-13273.818359,-2463.495117,1.359099
-13283.226562,-2535.412842,1.366300
-13301.816406,-2535.473633,1.364682
-13307.043945,-2510.846680,1.361662
-13326.591797,-2336.832520,1.346491
-13365.606445,-2120.239746,1.327416
-13444.787109,-1961.662231,1.315435
-13510.769531,-1740.312012,1.299531
-13543.639648,-1614.446289,1.292221
-13524.876953,-1711.341919,1.302828
-13465.404297,-1910.774170,1.319639
-13399.464844,-2039.568359,1.328358
-13316.148438,-2257.302246,1.343750
-13283.059570,-2289.033691,1.344760
-13258.674805,-2251.681152,1.340714
-13241.498047,-2268.390625,1.343536
-13263.302734,-2177.352051,1.335990
-13230.329102,-2361.350830,1.352629
-13170.909180,-2595.922852,1.374491
-13121.660156,-2831.988281,1.395922
-13108.401367,-2923.822754,1.403702
-13150.986328,-2822.649414,1.391405
-13221.478516,-2609.563232,1.369883
-13262.665039,-2501.875488,1.359169
